기준일자,집계기준일,TCS차종구분명,TCS차종구분코드,TCS차종유형구분명,TCS차종유형구분코드,TCS노선번호,TCS본부코드,TCS지사코드,노선명,순번,구분,교통량,방향구분코드
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,1,남양주 -> 화도,142,S
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,2,화도 -> 서종,49,S
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,3,서종 -> 설악,45,S
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,4,설악 -> 강촌,45,S
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,5,강촌 -> 남춘천,39,S
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,6,남춘천 -> 동산JC,35,S
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,7,동산JC -> 동산,36,S
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,8,동산 -> 조양JC,33,S
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,9,조양JC -> 춘천JC,34,S
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,10,춘천JC -> 동홍천,19,S
20220508,20220508,4종,4,대형차,3,60,902,310900,서울춘천선,11,동홍천 -> 내촌,21,S
20220508,20220508,4종,4,대형차,3,60,902,310900,서울춘천선,12,내촌 -> 인제,20,S
20220508,20220508,4종,4,대형차,3,60,902,310900,서울춘천선,13,인제 -> 서양양,19,S
20220508,20220508,4종,4,대형차,3,60,902,310900,서울춘천선,14,서양양 -> 양양JC,19,S
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,1,남양주 -> 화도,86,S
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,2,화도 -> 서종,105,S
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,3,서종 -> 설악,104,S
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,4,설악 -> 강촌,110,S
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,5,강촌 -> 남춘천,99,S
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,6,남춘천 -> 동산JC,98,S
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,7,동산JC -> 동산,98,S
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,8,동산 -> 조양JC,87,S
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,9,조양JC -> 춘천JC,91,S
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,10,춘천JC -> 동홍천,68,S
20220508,20220508,5종,5,대형차,3,60,902,310900,서울춘천선,11,동홍천 -> 내촌,61,S
20220508,20220508,5종,5,대형차,3,60,902,310900,서울춘천선,12,내촌 -> 인제,55,S
20220508,20220508,5종,5,대형차,3,60,902,310900,서울춘천선,13,인제 -> 서양양,52,S
20220508,20220508,5종,5,대형차,3,60,902,310900,서울춘천선,14,서양양 -> 양양JC,50,S
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,1,남양주 -> 화도,1664,S
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,2,화도 -> 서종,1407,S
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,3,서종 -> 설악,1207,S
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,4,설악 -> 강촌,1060,S
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,5,강촌 -> 남춘천,933,S
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,6,남춘천 -> 동산JC,832,S
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,7,동산JC -> 동산,844,S
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,8,동산 -> 조양JC,781,S
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,9,조양JC -> 춘천JC,781,S
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,10,춘천JC -> 동홍천,722,S
20220508,20220508,6종,6,소형차,1,60,902,310900,서울춘천선,11,동홍천 -> 내촌,621,S
20220508,20220508,6종,6,소형차,1,60,902,310900,서울춘천선,12,내촌 -> 인제,592,S
20220508,20220508,6종,6,소형차,1,60,902,310900,서울춘천선,13,인제 -> 서양양,534,S
20220508,20220508,6종,6,소형차,1,60,902,310900,서울춘천선,14,서양양 -> 양양JC,523,S
20220508,20220508,1종,1,소형차,1,60,902,310900,서울춘천선,1,양양JC -> 서양양,25068,E
20220508,20220508,1종,1,소형차,1,60,902,310900,서울춘천선,2,서양양 -> 인제,25457,E
20220508,20220508,1종,1,소형차,1,60,902,310900,서울춘천선,3,인제 -> 내촌,27039,E
20220508,20220508,1종,1,소형차,1,60,902,310900,서울춘천선,4,내촌 -> 동홍천,27850,E
20220508,20220508,1종,1,소형차,1,60,902,310700,서울춘천선,5,동홍천 -> 춘천JC,31117,E
20220508,20220508,1종,1,소형차,1,60,902,310700,서울춘천선,6,춘천JC -> 조양JC,34672,E
20220508,20220508,1종,1,소형차,1,60,902,310700,서울춘천선,7,조양JC -> 동산,35396,E
20220508,20220508,1종,1,소형차,1,60,902,310700,서울춘천선,8,동산 -> 동산JC,35396,E
20220508,20220508,1종,1,소형차,1,60,902,310700,서울춘천선,9,동산JC -> 남춘천,34904,E
20220508,20220508,1종,1,소형차,1,60,902,310700,서울춘천선,10,남춘천 -> 강촌,36977,E
20220508,20220508,1종,1,소형차,1,60,902,310700,서울춘천선,11,강촌 -> 설악,40604,E
20220508,20220508,1종,1,소형차,1,60,902,310700,서울춘천선,12,설악 -> 서종,45219,E
20220508,20220508,1종,1,소형차,1,60,902,310700,서울춘천선,13,서종 -> 화도,50815,E
20220508,20220508,1종,1,소형차,1,60,902,310700,서울춘천선,14,화도 -> 남양주,48160,E
20220508,20220508,2종,2,중형차,2,60,902,310900,서울춘천선,1,양양JC -> 서양양,59,E
20220508,20220508,2종,2,중형차,2,60,902,310900,서울춘천선,2,서양양 -> 인제,61,E
20220508,20220508,2종,2,중형차,2,60,902,310900,서울춘천선,3,인제 -> 내촌,70,E
20220508,20220508,2종,2,중형차,2,60,902,310900,서울춘천선,4,내촌 -> 동홍천,76,E
20220508,20220508,2종,2,중형차,2,60,902,310700,서울춘천선,5,동홍천 -> 춘천JC,80,E
20220508,20220508,2종,2,중형차,2,60,902,310700,서울춘천선,6,춘천JC -> 조양JC,90,E
20220508,20220508,2종,2,중형차,2,60,902,310700,서울춘천선,7,조양JC -> 동산,96,E
20220508,20220508,2종,2,중형차,2,60,902,310700,서울춘천선,8,동산 -> 동산JC,96,E
20220508,20220508,2종,2,중형차,2,60,902,310700,서울춘천선,9,동산JC -> 남춘천,96,E
20220508,20220508,2종,2,중형차,2,60,902,310700,서울춘천선,10,남춘천 -> 강촌,102,E
20220508,20220508,2종,2,중형차,2,60,902,310700,서울춘천선,11,강촌 -> 설악,123,E
20220508,20220508,2종,2,중형차,2,60,902,310700,서울춘천선,12,설악 -> 서종,133,E
20220508,20220508,2종,2,중형차,2,60,902,310700,서울춘천선,13,서종 -> 화도,142,E
20220508,20220508,2종,2,중형차,2,60,902,310700,서울춘천선,14,화도 -> 남양주,180,E
20220508,20220508,3종,3,대형차,3,60,902,310900,서울춘천선,1,양양JC -> 서양양,212,E
20220508,20220508,3종,3,대형차,3,60,902,310900,서울춘천선,2,서양양 -> 인제,213,E
20220508,20220508,3종,3,대형차,3,60,902,310900,서울춘천선,3,인제 -> 내촌,217,E
20220508,20220508,3종,3,대형차,3,60,902,310900,서울춘천선,4,내촌 -> 동홍천,221,E
20220508,20220508,3종,3,대형차,3,60,902,310700,서울춘천선,5,동홍천 -> 춘천JC,256,E
20220508,20220508,3종,3,대형차,3,60,902,310700,서울춘천선,6,춘천JC -> 조양JC,311,E
20220508,20220508,3종,3,대형차,3,60,902,310700,서울춘천선,7,조양JC -> 동산,315,E
20220508,20220508,3종,3,대형차,3,60,902,310700,서울춘천선,8,동산 -> 동산JC,315,E
20220508,20220508,3종,3,대형차,3,60,902,310700,서울춘천선,9,동산JC -> 남춘천,314,E
20220508,20220508,3종,3,대형차,3,60,902,310700,서울춘천선,10,남춘천 -> 강촌,335,E
20220508,20220508,3종,3,대형차,3,60,902,310700,서울춘천선,11,강촌 -> 설악,413,E
20220508,20220508,3종,3,대형차,3,60,902,310700,서울춘천선,12,설악 -> 서종,488,E
20220508,20220508,3종,3,대형차,3,60,902,310700,서울춘천선,13,서종 -> 화도,487,E
20220508,20220508,3종,3,대형차,3,60,902,310700,서울춘천선,14,화도 -> 남양주,665,E
20220508,20220508,4종,4,대형차,3,60,902,310900,서울춘천선,1,양양JC -> 서양양,46,E
20220508,20220508,4종,4,대형차,3,60,902,310900,서울춘천선,2,서양양 -> 인제,48,E
20220508,20220508,4종,4,대형차,3,60,902,310900,서울춘천선,3,인제 -> 내촌,55,E
20220508,20220508,4종,4,대형차,3,60,902,310900,서울춘천선,4,내촌 -> 동홍천,55,E
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,5,동홍천 -> 춘천JC,63,E
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,6,춘천JC -> 조양JC,77,E
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,7,조양JC -> 동산,81,E
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,8,동산 -> 동산JC,81,E
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,9,동산JC -> 남춘천,79,E
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,10,남춘천 -> 강촌,79,E
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,11,강촌 -> 설악,89,E
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,12,설악 -> 서종,105,E
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,13,서종 -> 화도,110,E
20220508,20220508,4종,4,대형차,3,60,902,310700,서울춘천선,14,화도 -> 남양주,196,E
20220508,20220508,5종,5,대형차,3,60,902,310900,서울춘천선,1,양양JC -> 서양양,49,E
20220508,20220508,5종,5,대형차,3,60,902,310900,서울춘천선,2,서양양 -> 인제,49,E
20220508,20220508,5종,5,대형차,3,60,902,310900,서울춘천선,3,인제 -> 내촌,53,E
20220508,20220508,5종,5,대형차,3,60,902,310900,서울춘천선,4,내촌 -> 동홍천,56,E
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,5,동홍천 -> 춘천JC,52,E
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,6,춘천JC -> 조양JC,68,E
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,7,조양JC -> 동산,68,E
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,8,동산 -> 동산JC,68,E
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,9,동산JC -> 남춘천,68,E
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,10,남춘천 -> 강촌,68,E
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,11,강촌 -> 설악,71,E
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,12,설악 -> 서종,65,E
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,13,서종 -> 화도,65,E
20220508,20220508,5종,5,대형차,3,60,902,310700,서울춘천선,14,화도 -> 남양주,73,E
20220508,20220508,6종,6,소형차,1,60,902,310900,서울춘천선,1,양양JC -> 서양양,796,E
20220508,20220508,6종,6,소형차,1,60,902,310900,서울춘천선,2,서양양 -> 인제,810,E
20220508,20220508,6종,6,소형차,1,60,902,310900,서울춘천선,3,인제 -> 내촌,869,E
20220508,20220508,6종,6,소형차,1,60,902,310900,서울춘천선,4,내촌 -> 동홍천,907,E
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,5,동홍천 -> 춘천JC,1021,E
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,6,춘천JC -> 조양JC,1167,E
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,7,조양JC -> 동산,1194,E
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,8,동산 -> 동산JC,1194,E
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,9,동산JC -> 남춘천,1170,E
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,10,남춘천 -> 강촌,1237,E
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,11,강촌 -> 설악,1342,E
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,12,설악 -> 서종,1477,E
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,13,서종 -> 화도,1754,E
20220508,20220508,6종,6,소형차,1,60,902,310700,서울춘천선,14,화도 -> 남양주,1854,E
20220508,20220508,1종,1,소형차,1,61,902,310700,서울춘천선(조양),1,조양 -> 조양JC,724,S
20220508,20220508,2종,2,중형차,2,61,902,310700,서울춘천선(조양),1,조양 -> 조양JC,6,S
20220508,20220508,3종,3,대형차,3,61,902,310700,서울춘천선(조양),1,조양 -> 조양JC,4,S
20220508,20220508,4종,4,대형차,3,61,902,310700,서울춘천선(조양),1,조양 -> 조양JC,4,S
20220508,20220508,6종,6,소형차,1,61,902,310700,서울춘천선(조양),1,조양 -> 조양JC,27,S
20220508,20220508,1종,1,소형차,1,61,902,310700,서울춘천선(조양),1,조양JC -> 조양,947,E
20220508,20220508,2종,2,중형차,2,61,902,310700,서울춘천선(조양),1,조양JC -> 조양,5,E
20220508,20220508,3종,3,대형차,3,61,902,310700,서울춘천선(조양),1,조양JC -> 조양,9,E
20220508,20220508,4종,4,대형차,3,61,902,310700,서울춘천선(조양),1,조양JC -> 조양,2,E
20220508,20220508,5종,5,대형차,3,61,902,310700,서울춘천선(조양),1,조양JC -> 조양,3,E
20220508,20220508,6종,6,소형차,1,61,902,310700,서울춘천선(조양),1,조양JC -> 조양,33,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,1,속초 -> 북양양,8402,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,2,북양양 -> 양양,14421,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,3,양양 -> 양양JC,20379,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,4,양양JC -> 하조대,8359,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,5,하조대 -> 남양양,9912,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,6,남양양 -> 북강릉,10049,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,7,북강릉 -> 강릉JC,11402,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,8,강릉JC -> 강릉,18023,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,9,강릉 -> 남강릉,10245,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,10,남강릉 -> 옥계,12325,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,11,옥계 -> 망상,12631,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,12,망상 -> 동해,10671,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,13,동해 -> 삼척,7298,S
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,14,삼척 -> 근덕,4775,S
20220508,20220508,1종,1,소형차,1,65,906,710800,동해선,15,울산JC -> 범서,14206,S
20220508,20220508,1종,1,소형차,1,65,906,710800,동해선,16,범서 -> 남경주,13986,S
20220508,20220508,1종,1,소형차,1,65,906,710800,동해선,17,남경주 -> 동경주,11548,S
20220508,20220508,1종,1,소형차,1,65,906,710800,동해선,18,동경주 -> 남포항,12014,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,1,속초 -> 북양양,41,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,2,북양양 -> 양양,65,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,3,양양 -> 양양JC,82,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,4,양양JC -> 하조대,50,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,5,하조대 -> 남양양,60,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,6,남양양 -> 북강릉,58,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,7,북강릉 -> 강릉JC,54,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,8,강릉JC -> 강릉,94,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,9,강릉 -> 남강릉,47,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,10,남강릉 -> 옥계,57,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,11,옥계 -> 망상,60,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,12,망상 -> 동해,51,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,13,동해 -> 삼척,27,S
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,14,삼척 -> 근덕,18,S
20220508,20220508,2종,2,중형차,2,65,906,710800,동해선,15,울산JC -> 범서,31,S
20220508,20220508,2종,2,중형차,2,65,906,710800,동해선,16,범서 -> 남경주,23,S
20220508,20220508,2종,2,중형차,2,65,906,710800,동해선,17,남경주 -> 동경주,14,S
20220508,20220508,2종,2,중형차,2,65,906,710800,동해선,18,동경주 -> 남포항,19,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,1,속초 -> 북양양,73,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,2,북양양 -> 양양,112,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,3,양양 -> 양양JC,189,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,4,양양JC -> 하조대,82,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,5,하조대 -> 남양양,103,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,6,남양양 -> 북강릉,103,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,7,북강릉 -> 강릉JC,94,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,8,강릉JC -> 강릉,384,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,9,강릉 -> 남강릉,198,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,10,남강릉 -> 옥계,206,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,11,옥계 -> 망상,210,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,12,망상 -> 동해,94,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,13,동해 -> 삼척,112,S
20220508,20220508,3종,3,대형차,3,65,902,310300,동해선,14,삼척 -> 근덕,63,S
20220508,20220508,3종,3,대형차,3,65,906,710800,동해선,15,울산JC -> 범서,61,S
20220508,20220508,3종,3,대형차,3,65,906,710800,동해선,16,범서 -> 남경주,57,S
20220508,20220508,3종,3,대형차,3,65,906,710800,동해선,17,남경주 -> 동경주,72,S
20220508,20220508,3종,3,대형차,3,65,906,710800,동해선,18,동경주 -> 남포항,75,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,1,속초 -> 북양양,14,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,2,북양양 -> 양양,28,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,3,양양 -> 양양JC,42,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,4,양양JC -> 하조대,21,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,5,하조대 -> 남양양,28,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,6,남양양 -> 북강릉,32,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,7,북강릉 -> 강릉JC,33,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,8,강릉JC -> 강릉,61,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,9,강릉 -> 남강릉,30,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,10,남강릉 -> 옥계,31,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,11,옥계 -> 망상,27,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,12,망상 -> 동해,25,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,13,동해 -> 삼척,14,S
20220508,20220508,4종,4,대형차,3,65,902,310300,동해선,14,삼척 -> 근덕,9,S
20220508,20220508,4종,4,대형차,3,65,906,710800,동해선,15,울산JC -> 범서,29,S
20220508,20220508,4종,4,대형차,3,65,906,710800,동해선,16,범서 -> 남경주,27,S
20220508,20220508,4종,4,대형차,3,65,906,710800,동해선,17,남경주 -> 동경주,23,S
20220508,20220508,4종,4,대형차,3,65,906,710800,동해선,18,동경주 -> 남포항,21,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,1,속초 -> 북양양,14,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,2,북양양 -> 양양,19,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,3,양양 -> 양양JC,22,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,4,양양JC -> 하조대,54,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,5,하조대 -> 남양양,57,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,6,남양양 -> 북강릉,58,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,7,북강릉 -> 강릉JC,68,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,8,강릉JC -> 강릉,232,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,9,강릉 -> 남강릉,211,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,10,남강릉 -> 옥계,222,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,11,옥계 -> 망상,217,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,12,망상 -> 동해,215,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,13,동해 -> 삼척,127,S
20220508,20220508,5종,5,대형차,3,65,902,310300,동해선,14,삼척 -> 근덕,99,S
20220508,20220508,5종,5,대형차,3,65,906,710800,동해선,15,울산JC -> 범서,166,S
20220508,20220508,5종,5,대형차,3,65,906,710800,동해선,16,범서 -> 남경주,164,S
20220508,20220508,5종,5,대형차,3,65,906,710800,동해선,17,남경주 -> 동경주,161,S
20220508,20220508,5종,5,대형차,3,65,906,710800,동해선,18,동경주 -> 남포항,161,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,1,속초 -> 북양양,248,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,2,북양양 -> 양양,474,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,3,양양 -> 양양JC,643,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,4,양양JC -> 하조대,360,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,5,하조대 -> 남양양,428,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,6,남양양 -> 북강릉,413,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,7,북강릉 -> 강릉JC,394,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,8,강릉JC -> 강릉,742,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,9,강릉 -> 남강릉,455,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,10,남강릉 -> 옥계,563,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,11,옥계 -> 망상,586,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,12,망상 -> 동해,452,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,13,동해 -> 삼척,301,S
20220508,20220508,6종,6,소형차,1,65,902,310300,동해선,14,삼척 -> 근덕,197,S
20220508,20220508,6종,6,소형차,1,65,906,710800,동해선,15,울산JC -> 범서,645,S
20220508,20220508,6종,6,소형차,1,65,906,710800,동해선,16,범서 -> 남경주,627,S
20220508,20220508,6종,6,소형차,1,65,906,710800,동해선,17,남경주 -> 동경주,533,S
20220508,20220508,6종,6,소형차,1,65,906,710800,동해선,18,동경주 -> 남포항,548,S
20220508,20220508,1종,1,소형차,1,65,906,710800,동해선,1,남포항 -> 동경주,14758,E
20220508,20220508,1종,1,소형차,1,65,906,710800,동해선,2,동경주 -> 남경주,15044,E
20220508,20220508,1종,1,소형차,1,65,906,710800,동해선,3,남경주 -> 범서,17366,E
20220508,20220508,1종,1,소형차,1,65,906,710800,동해선,4,범서 -> 울산JC,17150,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,5,근덕 -> 삼척,6982,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,6,삼척 -> 동해,9989,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,7,동해 -> 망상,14373,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,8,망상 -> 옥계,17346,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,9,옥계 -> 남강릉,17508,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,10,남강릉 -> 강릉,15371,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,11,강릉 -> 강릉JC,26892,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,12,강릉JC -> 북강릉,9689,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,13,북강릉 -> 남양양,10470,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,14,남양양 -> 하조대,12005,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,15,하조대 -> 양양JC,12368,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,16,양양JC -> 양양,11983,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,17,양양 -> 북양양,8663,E
20220508,20220508,1종,1,소형차,1,65,902,310300,동해선,18,북양양 -> 속초,5221,E
20220508,20220508,2종,2,중형차,2,65,906,710800,동해선,1,남포항 -> 동경주,35,E
20220508,20220508,2종,2,중형차,2,65,906,710800,동해선,2,동경주 -> 남경주,41,E
20220508,20220508,2종,2,중형차,2,65,906,710800,동해선,3,남경주 -> 범서,45,E
20220508,20220508,2종,2,중형차,2,65,906,710800,동해선,4,범서 -> 울산JC,52,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,5,근덕 -> 삼척,39,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,6,삼척 -> 동해,54,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,7,동해 -> 망상,77,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,8,망상 -> 옥계,87,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,9,옥계 -> 남강릉,84,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,10,남강릉 -> 강릉,71,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,11,강릉 -> 강릉JC,136,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,12,강릉JC -> 북강릉,54,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,13,북강릉 -> 남양양,50,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,14,남양양 -> 하조대,50,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,15,하조대 -> 양양JC,47,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,16,양양JC -> 양양,44,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,17,양양 -> 북양양,35,E
20220508,20220508,2종,2,중형차,2,65,902,310300,동해선,18,북양양 -> 속초,26,E
20220508,20220508,3종,3,대형차,3,65,906,710800,동해선,1,남포항 -> 동경주,82,E
20220508,20220508,3종,3,대형차,3,65,906,710800,동해선,2,동경주 -> 남경주,84,E
20220508,20220508,3종,3,대형차,3,65,906,710800,동해선,3,남경주 -> 범서,71,E
20220508,20220508,3종,3,대형차,3,65,906,710800,동해선,4,범서 -> 울산JC,75,E
