노선,지점번호,구간,방향,계
남해선,1029,김해JCT~대저JCT,종점,2843
남해선,1029,김해JCT~대저JCT,종점,2625
남해선,1029,김해JCT~대저JCT,종점,2020
남해선,1029,김해JCT~대저JCT,종점,1904
남해선,1029,김해JCT~대저JCT,종점,1825
남해선,1029,김해JCT~대저JCT,종점,1492
남해선,1029,김해JCT~대저JCT,종점,1518
남해선,1029,김해JCT~대저JCT,종점,1508
남해선,1029,김해JCT~대저JCT,종점,1593
남해선,1029,김해JCT~대저JCT,종점,1729
남해선,1029,김해JCT~대저JCT,종점,1863
남해선,1029,김해JCT~대저JCT,종점,1486
남해선,1029,김해JCT~대저JCT,종점,1498
남해선,1029,김해JCT~대저JCT,종점,1250
남해선,1029,김해JCT~대저JCT,종점,693
남해선,1029,김해JCT~대저JCT,종점,596
남해선,1029,김해JCT~대저JCT,종점,371
남해선,1029,김해JCT~대저JCT,종점,231
남해선,1029,김해JCT~대저JCT,종점,161
남해선,1029,김해JCT~대저JCT,종점,120
남해선,1029,김해JCT~대저JCT,종점,120
남해선,1029,김해JCT~대저JCT,종점,190
남해선,1029,김해JCT~대저JCT,종점,614
남해선,1029,김해JCT~대저JCT,종점,1758
남해선,1029,김해JCT~대저JCT,종점,30008
남해선,1030,대저JCT~부산,기점,2345
남해선,1030,대저JCT~부산,기점,2122
남해선,1030,대저JCT~부산,기점,1811
남해선,1030,대저JCT~부산,기점,2172
남해선,1030,대저JCT~부산,기점,1853
남해선,1030,대저JCT~부산,기점,1585
남해선,1030,대저JCT~부산,기점,1560
남해선,1030,대저JCT~부산,기점,1545
남해선,1030,대저JCT~부산,기점,1497
남해선,1030,대저JCT~부산,기점,2296
남해선,1030,대저JCT~부산,기점,2279
남해선,1030,대저JCT~부산,기점,1882
남해선,1030,대저JCT~부산,기점,1573
남해선,1030,대저JCT~부산,기점,1334
남해선,1030,대저JCT~부산,기점,1149
남해선,1030,대저JCT~부산,기점,665
남해선,1030,대저JCT~부산,기점,431
남해선,1030,대저JCT~부산,기점,254
남해선,1030,대저JCT~부산,기점,194
남해선,1030,대저JCT~부산,기점,169
남해선,1030,대저JCT~부산,기점,154
남해선,1030,대저JCT~부산,기점,288
남해선,1030,대저JCT~부산,기점,856
남해선,1030,대저JCT~부산,기점,1968
남해선,1030,대저JCT~부산,기점,31982
남해선,1030,대저JCT~부산,종점,2145
남해선,1030,대저JCT~부산,종점,2537
남해선,1030,대저JCT~부산,종점,2220
남해선,1030,대저JCT~부산,종점,1629
남해선,1030,대저JCT~부산,종점,1586
남해선,1030,대저JCT~부산,종점,1548
남해선,1030,대저JCT~부산,종점,1833
남해선,1030,대저JCT~부산,종점,1976
남해선,1030,대저JCT~부산,종점,2444
남해선,1030,대저JCT~부산,종점,2238
남해선,1030,대저JCT~부산,종점,2156
남해선,1030,대저JCT~부산,종점,1725
남해선,1030,대저JCT~부산,종점,1618
남해선,1030,대저JCT~부산,종점,1530
남해선,1030,대저JCT~부산,종점,1094
남해선,1030,대저JCT~부산,종점,1067
남해선,1030,대저JCT~부산,종점,614
남해선,1030,대저JCT~부산,종점,337
남해선,1030,대저JCT~부산,종점,218
남해선,1030,대저JCT~부산,종점,130
남해선,1030,대저JCT~부산,종점,194
남해선,1030,대저JCT~부산,종점,268
남해선,1030,대저JCT~부산,종점,683
남해선,1030,대저JCT~부산,종점,1595
남해선,1030,대저JCT~부산,종점,33385
무안광주선,01200-1,무안공항~북무안,기점,68
무안광주선,01200-1,무안공항~북무안,기점,72
무안광주선,01200-1,무안공항~북무안,기점,59
무안광주선,01200-1,무안공항~북무안,기점,77
무안광주선,01200-1,무안공항~북무안,기점,95
무안광주선,01200-1,무안공항~북무안,기점,108
무안광주선,01200-1,무안공항~북무안,기점,82
무안광주선,01200-1,무안공항~북무안,기점,84
무안광주선,01200-1,무안공항~북무안,기점,82
무안광주선,01200-1,무안공항~북무안,기점,87
무안광주선,01200-1,무안공항~북무안,기점,94
무안광주선,01200-1,무안공항~북무안,기점,74
무안광주선,01200-1,무안공항~북무안,기점,48
무안광주선,01200-1,무안공항~북무안,기점,33
무안광주선,01200-1,무안공항~북무안,기점,21
무안광주선,01200-1,무안공항~북무안,기점,14
무안광주선,01200-1,무안공항~북무안,기점,9
무안광주선,01200-1,무안공항~북무안,기점,6
무안광주선,01200-1,무안공항~북무안,기점,5
무안광주선,01200-1,무안공항~북무안,기점,3
무안광주선,01200-1,무안공항~북무안,기점,4
무안광주선,01200-1,무안공항~북무안,기점,6
무안광주선,01200-1,무안공항~북무안,기점,18
무안광주선,01200-1,무안공항~북무안,기점,46
무안광주선,01200-1,무안공항~북무안,기점,1195
무안광주선,01200-1,무안공항~북무안,종점,47
무안광주선,01200-1,무안공항~북무안,종점,58
무안광주선,01200-1,무안공항~북무안,종점,56
무안광주선,01200-1,무안공항~북무안,종점,66
무안광주선,01200-1,무안공항~북무안,종점,87
무안광주선,01200-1,무안공항~북무안,종점,81
무안광주선,01200-1,무안공항~북무안,종점,87
무안광주선,01200-1,무안공항~북무안,종점,91
무안광주선,01200-1,무안공항~북무안,종점,91
무안광주선,01200-1,무안공항~북무안,종점,98
무안광주선,01200-1,무안공항~북무안,종점,109
무안광주선,01200-1,무안공항~북무안,종점,96
무안광주선,01200-1,무안공항~북무안,종점,58
무안광주선,01200-1,무안공항~북무안,종점,40
무안광주선,01200-1,무안공항~북무안,종점,24
무안광주선,01200-1,무안공항~북무안,종점,15
무안광주선,01200-1,무안공항~북무안,종점,9
무안광주선,01200-1,무안공항~북무안,종점,7
무안광주선,01200-1,무안공항~북무안,종점,5
무안광주선,01200-1,무안공항~북무안,종점,4
무안광주선,01200-1,무안공항~북무안,종점,3
무안광주선,01200-1,무안공항~북무안,종점,5
무안광주선,01200-1,무안공항~북무안,종점,12
무안광주선,01200-1,무안공항~북무안,종점,34
무안광주선,01200-1,무안공항~북무안,종점,1183
무안광주선,01200-2,북무안~함평JCT,기점,200
무안광주선,01200-2,북무안~함평JCT,기점,213
무안광주선,01200-2,북무안~함평JCT,기점,217
무안광주선,01200-2,북무안~함평JCT,기점,258
무안광주선,01200-2,북무안~함평JCT,기점,297
무안광주선,01200-2,북무안~함평JCT,기점,296
무안광주선,01200-2,북무안~함평JCT,기점,267
무안광주선,01200-2,북무안~함평JCT,기점,275
무안광주선,01200-2,북무안~함평JCT,기점,274
무안광주선,01200-2,북무안~함평JCT,기점,272
무안광주선,01200-2,북무안~함평JCT,기점,286
무안광주선,01200-2,북무안~함평JCT,기점,236
무안광주선,01200-2,북무안~함평JCT,기점,155
무안광주선,01200-2,북무안~함평JCT,기점,101
무안광주선,01200-2,북무안~함평JCT,기점,72
무안광주선,01200-2,북무안~함평JCT,기점,45
무안광주선,01200-2,북무안~함평JCT,기점,29
무안광주선,01200-2,북무안~함평JCT,기점,21
무안광주선,01200-2,북무안~함평JCT,기점,15
무안광주선,01200-2,북무안~함평JCT,기점,11
무안광주선,01200-2,북무안~함평JCT,기점,11
무안광주선,01200-2,북무안~함평JCT,기점,20
무안광주선,01200-2,북무안~함평JCT,기점,68
무안광주선,01200-2,북무안~함평JCT,기점,139
무안광주선,01200-2,북무안~함평JCT,기점,3778
무안광주선,01200-2,북무안~함평JCT,종점,151
무안광주선,01200-2,북무안~함평JCT,종점,190
무안광주선,01200-2,북무안~함평JCT,종점,207
무안광주선,01200-2,북무안~함평JCT,종점,247
무안광주선,01200-2,북무안~함평JCT,종점,275
무안광주선,01200-2,북무안~함평JCT,종점,246
무안광주선,01200-2,북무안~함평JCT,종점,267
무안광주선,01200-2,북무안~함평JCT,종점,293
무안광주선,01200-2,북무안~함평JCT,종점,305
무안광주선,01200-2,북무안~함평JCT,종점,299
무안광주선,01200-2,북무안~함평JCT,종점,316
무안광주선,01200-2,북무안~함평JCT,종점,267
무안광주선,01200-2,북무안~함평JCT,종점,175
무안광주선,01200-2,북무안~함평JCT,종점,112
무안광주선,01200-2,북무안~함평JCT,종점,79
무안광주선,01200-2,북무안~함평JCT,종점,46
무안광주선,01200-2,북무안~함평JCT,종점,29
무안광주선,01200-2,북무안~함평JCT,종점,22
무안광주선,01200-2,북무안~함평JCT,종점,14
무안광주선,01200-2,북무안~함평JCT,종점,10
무안광주선,01200-2,북무안~함평JCT,종점,10
무안광주선,01200-2,북무안~함평JCT,종점,17
무안광주선,01200-2,북무안~함평JCT,종점,48
무안광주선,01200-2,북무안~함평JCT,종점,101
무안광주선,01200-2,북무안~함평JCT,종점,3726
무안광주선,01200-3,함평JCT~동함평,기점,634
무안광주선,01200-3,함평JCT~동함평,기점,720
무안광주선,01200-3,함평JCT~동함평,기점,773
무안광주선,01200-3,함평JCT~동함평,기점,872
무안광주선,01200-3,함평JCT~동함평,기점,899
무안광주선,01200-3,함평JCT~동함평,기점,858
무안광주선,01200-3,함평JCT~동함평,기점,860
무안광주선,01200-3,함평JCT~동함평,기점,871
무안광주선,01200-3,함평JCT~동함평,기점,837
무안광주선,01200-3,함평JCT~동함평,기점,864
무안광주선,01200-3,함평JCT~동함평,기점,963
무안광주선,01200-3,함평JCT~동함평,기점,843
무안광주선,01200-3,함평JCT~동함평,기점,572
무안광주선,01200-3,함평JCT~동함평,기점,421
무안광주선,01200-3,함평JCT~동함평,기점,320
무안광주선,01200-3,함평JCT~동함평,기점,246
무안광주선,01200-3,함평JCT~동함평,기점,161
무안광주선,01200-3,함평JCT~동함평,기점,104
무안광주선,01200-3,함평JCT~동함평,기점,69
무안광주선,01200-3,함평JCT~동함평,기점,51
무안광주선,01200-3,함평JCT~동함평,기점,52
무안광주선,01200-3,함평JCT~동함평,기점,69
무안광주선,01200-3,함평JCT~동함평,기점,150
무안광주선,01200-3,함평JCT~동함평,기점,388
무안광주선,01200-3,함평JCT~동함평,기점,12597
무안광주선,01200-3,함평JCT~동함평,종점,570
무안광주선,01200-3,함평JCT~동함평,종점,694
무안광주선,01200-3,함평JCT~동함평,종점,702
무안광주선,01200-3,함평JCT~동함평,종점,783
무안광주선,01200-3,함평JCT~동함평,종점,794
무안광주선,01200-3,함평JCT~동함평,종점,729
무안광주선,01200-3,함평JCT~동함평,종점,817
무안광주선,01200-3,함평JCT~동함평,종점,903
무안광주선,01200-3,함평JCT~동함평,종점,977
무안광주선,01200-3,함평JCT~동함평,종점,1035
무안광주선,01200-3,함평JCT~동함평,종점,1037
무안광주선,01200-3,함평JCT~동함평,종점,890
무안광주선,01200-3,함평JCT~동함평,종점,666
무안광주선,01200-3,함평JCT~동함평,종점,488
무안광주선,01200-3,함평JCT~동함평,종점,369
무안광주선,01200-3,함평JCT~동함평,종점,278
무안광주선,01200-3,함평JCT~동함평,종점,171
무안광주선,01200-3,함평JCT~동함평,종점,107
무안광주선,01200-3,함평JCT~동함평,종점,73
무안광주선,01200-3,함평JCT~동함평,종점,52
무안광주선,01200-3,함평JCT~동함평,종점,50
무안광주선,01200-3,함평JCT~동함평,종점,65
무안광주선,01200-3,함평JCT~동함평,종점,138
무안광주선,01200-3,함평JCT~동함평,종점,327
무안광주선,01200-3,함평JCT~동함평,종점,12715
무안광주선,01200-4,동함평~문평,기점,1397
무안광주선,01200-4,동함평~문평,기점,1449
무안광주선,01200-4,동함평~문평,기점,1138
무안광주선,01200-4,동함평~문평,기점,1205
무안광주선,01200-4,동함평~문평,기점,972
무안광주선,01200-4,동함평~문평,기점,1000
무안광주선,01200-4,동함평~문평,기점,1017
무안광주선,01200-4,동함평~문평,기점,928
무안광주선,01200-4,동함평~문평,기점,907
무안광주선,01200-4,동함평~문평,기점,1306
무안광주선,01200-4,동함평~문평,기점,1262
무안광주선,01200-4,동함평~문평,기점,1073
무안광주선,01200-4,동함평~문평,기점,602
무안광주선,01200-4,동함평~문평,기점,372
무안광주선,01200-4,동함평~문평,기점,319
무안광주선,01200-4,동함평~문평,기점,271
무안광주선,01200-4,동함평~문평,기점,183
무안광주선,01200-4,동함평~문평,기점,118
무안광주선,01200-4,동함평~문평,기점,60
무안광주선,01200-4,동함평~문평,기점,49
무안광주선,01200-4,동함평~문평,기점,68
무안광주선,01200-4,동함평~문평,기점,104
무안광주선,01200-4,동함평~문평,기점,243
무안광주선,01200-4,동함평~문평,기점,626
무안광주선,01200-4,동함평~문평,기점,16669
무안광주선,01200-4,동함평~문평,종점,990
무안광주선,01200-4,동함평~문평,종점,1208
무안광주선,01200-4,동함평~문평,종점,1145
무안광주선,01200-4,동함평~문평,종점,1194
무안광주선,01200-4,동함평~문평,종점,1086
무안광주선,01200-4,동함평~문평,종점,888
무안광주선,01200-4,동함평~문평,종점,1131
무안광주선,01200-4,동함평~문평,종점,1206
무안광주선,01200-4,동함평~문평,종점,1328
무안광주선,01200-4,동함평~문평,종점,1260
무안광주선,01200-4,동함평~문평,종점,1466
무안광주선,01200-4,동함평~문평,종점,1198
무안광주선,01200-4,동함평~문평,종점,643
무안광주선,01200-4,동함평~문평,종점,574
무안광주선,01200-4,동함평~문평,종점,461
무안광주선,01200-4,동함평~문평,종점,323
무안광주선,01200-4,동함평~문평,종점,163
무안광주선,01200-4,동함평~문평,종점,102
무안광주선,01200-4,동함평~문평,종점,65
무안광주선,01200-4,동함평~문평,종점,60
무안광주선,01200-4,동함평~문평,종점,60
무안광주선,01200-4,동함평~문평,종점,94
무안광주선,01200-4,동함평~문평,종점,218
무안광주선,01200-4,동함평~문평,종점,503
무안광주선,01200-4,동함평~문평,종점,17366
무안광주선,01200-5,문평~나주,기점,1435
무안광주선,01200-5,문평~나주,기점,1403
무안광주선,01200-5,문평~나주,기점,1126
무안광주선,01200-5,문평~나주,기점,1158
무안광주선,01200-5,문평~나주,기점,944
무안광주선,01200-5,문평~나주,기점,964
무안광주선,01200-5,문평~나주,기점,995
무안광주선,01200-5,문평~나주,기점,919
무안광주선,01200-5,문평~나주,기점,882
무안광주선,01200-5,문평~나주,기점,1267
무안광주선,01200-5,문평~나주,기점,1240
무안광주선,01200-5,문평~나주,기점,1058
무안광주선,01200-5,문평~나주,기점,595
무안광주선,01200-5,문평~나주,기점,507
무안광주선,01200-5,문평~나주,기점,318
무안광주선,01200-5,문평~나주,기점,252
무안광주선,01200-5,문평~나주,기점,175
무안광주선,01200-5,문평~나주,기점,113
무안광주선,01200-5,문평~나주,기점,62
무안광주선,01200-5,문평~나주,기점,52
무안광주선,01200-5,문평~나주,기점,64
무안광주선,01200-5,문평~나주,기점,115
무안광주선,01200-5,문평~나주,기점,266
무안광주선,01200-5,문평~나주,기점,650
무안광주선,01200-5,문평~나주,기점,16560
무안광주선,01200-5,문평~나주,종점,986
무안광주선,01200-5,문평~나주,종점,1154
무안광주선,01200-5,문평~나주,종점,1110
무안광주선,01200-5,문평~나주,종점,1121
무안광주선,01200-5,문평~나주,종점,1070
무안광주선,01200-5,문평~나주,종점,876
무안광주선,01200-5,문평~나주,종점,1081
무안광주선,01200-5,문평~나주,종점,1209
무안광주선,01200-5,문평~나주,종점,1295
무안광주선,01200-5,문평~나주,종점,1230
무안광주선,01200-5,문평~나주,종점,1452
무안광주선,01200-5,문평~나주,종점,1214
무안광주선,01200-5,문평~나주,종점,665
무안광주선,01200-5,문평~나주,종점,441
무안광주선,01200-5,문평~나주,종점,450
무안광주선,01200-5,문평~나주,종점,339
무안광주선,01200-5,문평~나주,종점,159
무안광주선,01200-5,문평~나주,종점,103
무안광주선,01200-5,문평~나주,종점,71
무안광주선,01200-5,문평~나주,종점,58
