도로이름,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,경도,위도,상태
서울외곽순환고속도로,2.02E+15,2020년 1월 22일 23시,수요일,경기도 구리시 토평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,51세,상해없음,승용,남,58세,경상,127.1541346,37.58086677,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 1월 23일 09시,목요일,경기도 시흥시 계수동,사망사고,1,0,0,1,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,68세,사망,승용,남,55세,부상신고,126.812327,37.45122689,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 2월 1일 11시,토요일,서울특별시 강동구 강일동,경상사고,0,0,2,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,40세,부상신고,승용,여,50세,경상,127.1727177,37.5674543,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 2월 5일 11시,수요일,경기도 구리시 토평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,42세,경상,127.1541346,37.58086677,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 2월 5일 19시,수요일,인천광역시 부평구 일신동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승용,남,26세,경상,126.7421699,37.47882856,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 2월 10일 05시,월요일,경기도 하남시 광암동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,25세,상해없음,승용,여,67세,경상,127.1735149,37.51862096,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 2월 12일 08시,수요일,경기도 하남시 초일동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,64세,상해없음,화물,남,31세,경상,127.1842398,37.53705571,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 2월 12일 08시,수요일,경기도 시흥시 은행동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,화물,남,30세,상해없음,승용,남,43세,중상,126.799519,37.43329665,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 2월 13일 18시,목요일,경기도 고양시 덕양구 토당동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,52세,상해없음,승용,여,33세,경상,126.8163883,37.62347308,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 2월 14일 13시,금요일,경기도 구리시 토평동,경상사고,0,0,3,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,45세,상해없음,승용,남,45세,부상신고,127.1541346,37.58086677,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 2월 18일 10시,화요일,경기도 하남시 춘궁동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,26세,상해없음,승용,남,48세,중상,127.1884394,37.5231655,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 2월 25일 04시,화요일,경기도 군포시 산본동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 터널,화물,남,27세,상해없음,승용,남,37세,경상,126.9190239,37.35968072,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 2월 25일 18시,화요일,경기도 하남시 춘궁동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,남,49세,경상,127.1884394,37.5231655,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 3월 6일 08시,금요일,경기도 고양시 덕양구 내곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승용,여,68세,경상,126.8032697,37.63781435,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 3월 17일 18시,화요일,경기도 군포시 산본동,경상사고,0,0,5,2,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,화물,남,52세,상해없음,승용,남,54세,경상,126.9190239,37.35968072,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 3월 23일 19시,월요일,경기도 양주시 장흥면,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,여,64세,상해없음,승합,남,52세,경상,126.9685092,37.71748906,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 3월 28일 13시,토요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,화물,남,55세,경상,127.1727177,37.5674543,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 3월 30일 17시,월요일,경기도 구리시 토평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,40세,상해없음,승용,여,32세,경상,127.1541346,37.58086677,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 4일 14시,토요일,경기도 김포시 고촌읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,49세,상해없음,승용,남,39세,경상,126.7668051,37.61006269,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 9일 19시,목요일,경기도 안양시 만안구 안양동,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,상해없음,승용,남,39세,경상,126.9199081,37.39069863,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 10일 08시,금요일,경기도 성남시 분당구 운중동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,여,34세,중상,127.0621979,37.39223032,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 11일 18시,토요일,서울특별시 강동구 강일동,경상사고,0,0,1,1,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,여,48세,경상,127.1727177,37.5674543,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 15일 17시,수요일,경기도 시흥시 대야동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,화물,남,40세,상해없음,승용,남,71세,상해없음,126.788966,37.45556664,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 16일 10시,목요일,인천광역시 계양구 노오지동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,42세,상해없음,승용,남,67세,중상,126.758683,37.57933164,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 21일 11시,화요일,경기도 성남시 수정구 사송동,중상사고,0,1,6,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,47세,상해없음,승용,남,54세,경상,127.1134191,37.41564972,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 22일 14시,수요일,경기도 부천시 상동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,화물,남,51세,상해없음,승용,남,66세,경상,126.7503651,37.50235859,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 23일 13시,목요일,경기도 의정부시 호원동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,43세,상해없음,승용,남,58세,경상,127.0315939,37.71187857,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 27일 16시,월요일,서울특별시 송파구 마천동,사망사고,1,0,2,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,사망,승용,남,65세,부상신고,127.1538691,37.49747032,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 29일 15시,수요일,인천광역시 부평구 삼산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,상해없음,승용,남,30세,경상,126.7411784,37.5151856,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 29일 17시,수요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,60세,경상,127.1365959,37.47848929,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 29일 20시,수요일,경기도 구리시 사노동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,남,39세,경상,127.1392079,37.63481813,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 4월 29일 21시,수요일,경기도 하남시 광암동,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,52세,중상,화물,남,62세,경상,127.1735149,37.51862096,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 2일 06시,토요일,경기도 안양시 동안구 호계동,중상사고,0,1,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,56세,상해없음,화물,남,48세,부상신고,126.9569466,37.3770741,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 6일 15시,수요일,경기도 김포시 고촌읍,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,46세,사망,화물,남,69세,상해없음,126.7668051,37.61006269,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 6일 16시,수요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,여,39세,경상,127.1727177,37.5674543,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 6일 18시,수요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,67세,상해없음,승용,남,34세,경상,127.1365959,37.47848929,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 9일 05시,토요일,경기도 성남시 중원구 여수동,사망사고,2,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,65세,사망,화물,여,56세,경상,127.1311804,37.42171143,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 9일 18시,토요일,서울특별시 강동구 성내동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,45세,상해없음,승용,남,27세,경상,127.128886,37.53044457,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 14일 17시,목요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,37세,경상,127.1365959,37.47848929,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 18일 08시,월요일,경기도 성남시 분당구 삼평동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,여,61세,중상,127.108895,37.40201103,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 18일 15시,월요일,경기도 구리시 사노동,경상사고,0,0,2,0,차대차 - 기타,기타,포장 - 건조,흐림,단일로 - 기타,화물,남,56세,상해없음,화물,남,25세,경상,127.1392079,37.63481813,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 18일 18시,월요일,경기도 군포시 산본동,중상사고,0,1,3,0,차대차 - 기타,신호위반,포장 - 젖음/습기,비,단일로 - 터널,화물,남,54세,상해없음,화물,남,51세,경상,126.9190239,37.35968072,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 23일 11시,토요일,경기도 성남시 분당구 야탑동,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,67세,상해없음,승용,남,53세,중상,127.1485429,37.4063837,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 23일 13시,토요일,경기도 구리시 수택동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,42세,상해없음,승용,남,51세,경상,127.1615284,37.59351954,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 25일 19시,월요일,경기도 하남시 감일동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,남,47세,경상,127.1472562,37.50980003,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 27일 10시,수요일,경기도 하남시 춘궁동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,남,48세,경상,127.1884394,37.5231655,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 28일 07시,목요일,경기도 성남시 분당구 분당동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승용,남,57세,경상,127.1429982,37.36949099,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 5월 30일 07시,토요일,서울특별시 강동구 강일동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,47세,상해없음,승용,남,41세,경상,127.1727177,37.5674543,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 6월 4일 08시,목요일,경기도 하남시 감일동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,여,50세,경상,127.1472562,37.50980003,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 6월 10일 19시,수요일,경기도 성남시 중원구 여수동,경상사고,0,0,2,3,차대차 - 측면충돌,안전거리미확보,포장 - 건조,흐림,단일로 - 기타,화물,남,54세,경상,승용,남,68세,경상,127.1311804,37.42171143,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 6월 15일 11시,월요일,경기도 구리시 토평동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,화물,남,37세,상해없음,승용,남,40세,경상,127.1541346,37.58086677,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 6월 15일 17시,월요일,서울특별시 강동구 강일동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,46세,상해없음,승용,남,63세,경상,127.1727177,37.5674543,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 6월 17일 10시,수요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,비포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,여,70세,경상,127.1727177,37.5674543,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 6월 17일 16시,수요일,경기도 고양시 덕양구 고양동,사망사고,1,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,화물,여,50세,사망,승용,남,57세,부상신고,126.8991312,37.70864973,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 6월 18일 16시,목요일,경기도 하남시 초일동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,29세,상해없음,건설기계,남,49세,경상,127.1842398,37.53705571,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 6월 19일 21시,금요일,경기도 하남시 춘궁동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,40세,경상,127.1884394,37.5231655,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 6월 22일 17시,월요일,경기도 안양시 동안구 호계동,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 터널,화물,남,35세,상해없음,승용,남,52세,경상,126.9569466,37.3770741,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 6월 23일 16시,화요일,경기도 구리시 사노동,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,51세,기타불명,승용,남,32세,중상,127.1392079,37.63481813,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 6월 25일 22시,목요일,경기도 의왕시 청계동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,화물,남,55세,상해없음,승용,남,58세,경상,127.0183408,37.40026416,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 6월 26일 07시,금요일,경기도 의왕시 내손동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,38세,상해없음,승용,남,56세,경상,126.9851912,37.37833239,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 7월 1일 10시,수요일,경기도 하남시 춘궁동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승합,남,31세,경상,127.1884394,37.5231655,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 7월 7일 05시,화요일,서울특별시 강동구 강일동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,흐림,단일로 - 기타,화물,남,60세,상해없음,승용,남,57세,경상,127.1727177,37.5674543,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 7월 7일 08시,화요일,경기도 시흥시 목감동,사망사고,1,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,74세,사망,화물,남,51세,경상,126.8702128,37.39176721,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 7월 7일 11시,화요일,인천광역시 계양구 서운동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,화물,남,44세,상해없음,승용,여,52세,경상,126.75163,37.5311554,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 7월 10일 03시,금요일,경기도 시흥시 조남동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,화물,남,47세,상해없음,승용,남,21세,경상,126.8651232,37.37402457,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 7월 17일 03시,금요일,경기도 하남시 춘궁동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,52세,상해없음,승용,남,49세,경상,127.1884394,37.5231655,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 7월 18일 10시,토요일,경기도 시흥시 금이동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,상해없음,화물,남,55세,중상,126.8378457,37.40101693,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 7월 21일 19시,화요일,경기도 하남시 감일동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,여,31세,경상,127.1472562,37.50980003,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 7월 30일 12시,목요일,경기도 용인시 수지구 상현동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,승용,여,27세,경상,127.0768379,37.30396284,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 7월 30일 17시,목요일,경기도 구리시 토평동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,상해없음,승용,남,25세,중상,127.1541346,37.58086677,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 8월 4일 07시,화요일,경기도 구리시 토평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,50세,상해없음,승용,남,40세,경상,127.1541346,37.58086677,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 8월 8일 10시,토요일,경기도 시흥시 대야동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,흐림,단일로 - 교량,화물,남,49세,상해없음,승용,남,42세,상해없음,126.788966,37.45556664,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 8월 8일 12시,토요일,경기도 하남시 광암동,경상사고,0,0,3,3,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 터널,화물,남,48세,경상,화물,남,65세,부상신고,127.1735149,37.51862096,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 8월 14일 15시,금요일,경기도 성남시 수정구 태평동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,46세,상해없음,승용,남,47세,경상,127.1311643,37.44694293,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 8월 15일 14시,토요일,인천광역시 계양구 용종동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,47세,상해없음,승용,남,37세,경상,126.7450779,37.54147769,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 8월 17일 10시,월요일,경기도 하남시 감일동,경상사고,0,0,2,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,부상신고,화물,남,62세,경상,127.1472562,37.50980003,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 8월 20일 13시,목요일,경기도 의정부시 장암동,경상사고,0,0,6,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,51세,상해없음,승용,남,44세,경상,127.0659036,37.70609293,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 8월 21일 09시,금요일,경기도 고양시 덕양구 대자동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,51세,상해없음,승용,여,40세,경상,126.8844557,37.69765039,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 9월 1일 08시,화요일,경기도 성남시 수정구 태평동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,53세,중상,127.1311643,37.44694293,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 9월 7일 09시,월요일,경기도 성남시 중원구 성남동,사망사고,1,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,59세,사망,화물,남,49세,경상,127.1307576,37.43138052,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 9월 8일 16시,화요일,경기도 구리시 토평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,66세,상해없음,화물,남,61세,경상,127.1541346,37.58086677,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 9월 9일 07시,수요일,경기도 구리시 토평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,38세,상해없음,승용,남,40세,경상,127.1541346,37.58086677,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 9월 10일 11시,목요일,서울특별시 강동구 강일동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,여,67세,중상,127.1727177,37.5674543,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 9월 14일 16시,월요일,경기도 김포시 고촌읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,화물,남,28세,상해없음,화물,남,36세,경상,126.7668051,37.61006269,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 9월 17일 14시,목요일,경기도 구리시 인창동,중상사고,0,2,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,승용,남,60세,중상,127.131349,37.61413454,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 9월 18일 12시,금요일,서울특별시 강동구 강일동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,화물,남,20세,상해없음,승용,여,47세,경상,127.1727177,37.5674543,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 9월 22일 11시,화요일,서울특별시 강동구 상일동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,36세,상해없음,승용,남,39세,중상,127.1696708,37.55083625,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 9월 23일 14시,수요일,경기도 하남시 감일동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,42세,경상,화물,남,59세,경상,127.1472562,37.50980003,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 9월 26일 11시,토요일,경기도 구리시 인창동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,화물,남,65세,경상,127.131349,37.61413454,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 9월 29일 22시,화요일,인천광역시 부평구 일신동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,40세,상해없음,승용,남,46세,경상,126.7421699,37.47882856,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 10월 1일 11시,목요일,경기도 김포시 고촌읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,화물,남,66세,상해없음,보행자,남,52세,경상,126.7668051,37.61006269,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 10월 5일 16시,월요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,47세,상해없음,승용,여,45세,경상,127.1365959,37.47848929,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 10월 14일 11시,수요일,경기도 하남시 감일동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승합,남,57세,경상,127.1472562,37.50980003,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 10월 19일 08시,월요일,경기도 구리시 사노동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,36세,상해없음,화물,남,64세,상해없음,127.1392079,37.63481813,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 10월 22일 12시,목요일,경기도 시흥시 은행동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,화물,남,27세,경상,화물,남,61세,중상,126.799519,37.43329665,인근좌표
서울외곽순환고속도로,2.02E+15,2020년 10월 22일 15시,목요일,경기도 성남시 수정구 수진동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,47세,상해없음,승용,여,46세,경상,127.1300018,37.43727679,인근좌표
